"","Week3","Predict_Gumbel_05","Predict_Gumbel_075","Predict_Gumbel_095","Predict_Gumbel_1","Predict_Gumbel_12","LLK","Predict_Logit_05","Predict_Logit_075","Predict_Logit_095","Predict_Logit_1","Predict_Logit_12","Predict_True_05","Predict_True_075","Predict_True_095","Predict_True_1","Predict_True_12"
"717",1.73278694976248,0.689443202812388,0.029696551066183,0.00157045909214058,0.000750600534154105,3.91153762333697e-05,0.104560294665564,0.2334298352328,0.0731169323932435,NA,NA,NA,0.629602865577332,0.0592050287152118,0.00625091114689319,0.00354156007602621,0.000363356218273818
"718",0.045527076421286,0.0022381577941364,7.54864973983789e-05,5.00981989622626e-06,2.54276603088353e-06,1.68749157230598e-07,0.426026026237626,NA,NA,NA,NA,NA,0.00540905166446926,0.000314284536093477,3.21927256037799e-05,1.82117908114331e-05,1.86518808060739e-06
"719",0.324559727215429,0.00191097591924194,8.21928291408928e-05,6.63250630581899e-06,3.53499161702214e-06,2.85253596000468e-07,0.0828878641935533,NA,NA,NA,NA,NA,0.00346286555101145,0.0002006486886172,2.05496630889932e-05,1.16250899801175e-05,1.1905906203354e-06
"720",-0.0262557187730511,0.000886337359902325,3.13130580257356e-05,2.15796677399465e-06,1.10566316154547e-06,7.61963736787164e-08,0.752444272593694,0.0801136849334044,NA,NA,NA,NA,0.00199051926383477,0.000115446017918428,1.18241540775408e-05,6.68902508007572e-06,6.8506262711805e-07
"721",0.483941299150346,0.00363815346086672,0.000194037763137464,1.8570717436865e-05,1.03289259670771e-05,9.88450772309809e-07,0.186438830638152,NA,NA,NA,NA,NA,0.00334879456743682,0.000194359128933785,1.99073224746211e-05,1.12617641370208e-05,1.15338646653144e-06
"722",-0.451370338908886,0.00117647746921062,5.55701951423285e-05,4.83122702667773e-06,2.62336645864796e-06,2.28067588163009e-07,0.379919404657522,0.100597599258841,0.0766963984520219,NA,NA,NA,0.0016919314149955,9.81127785349507e-05,1.00487686034967e-05,5.68467183585854e-06,5.82200570955821e-07
"723",0.601936732569165,0.0198676357522338,0.00219581375207338,0.000373968360898906,0.000240189296691263,4.08633413261813e-05,0.07202435556441,0.11824281981135,NA,NA,NA,NA,0.0108617781432491,0.000633078454335879,6.4858548721323e-05,3.66915321182776e-05,3.757856299152e-06
"724",1.0738038981251,0.110759181792175,0.00412303582078687,0.000280178381637202,0.000142973341280113,9.6921259178186e-06,0.0805448855477719,0.185727072360556,0.0728204790241623,NA,NA,NA,0.0958454931330664,0.00585000107663159,0.000600878104942003,0.000339969986164835,3.48240987347405e-05
"725",3.18790448827996,0.672693951826986,0.0628632538671898,0.00655319759295453,0.0037013040982961,0.000375091550174993,0.00251396389817445,0.0885596158082839,NA,NA,NA,NA,0.778133412936722,0.0908455897944639,0.00975273658188326,0.0055302277560158,0.000567948326022506
"726",0.492052583879138,0.00123080375406443,8.7931328589974e-05,3.46937682024974e-10,2.04640481141514e-10,2.47714439250055e-11,0.00316635110525029,0.0641616777727175,NA,NA,NA,NA,0.000885437398689143,5.13233590809116e-05,5.25644463398546e-06,2.97361089716973e-06,3.04544575089115e-07
"727",1.82736217330136,0.410535676872135,0.0329069773504296,0.00364649158622723,0.0020974839692036,0.000229094670184302,0.0756291402226271,0.29302854518217,0.108591442549786,NA,NA,NA,0.361245726040679,0.0262665376973322,0.00272602996689472,0.00154315138362407,0.000158164677266671
"728",1.72127494294631,0.358429222490827,0.0343117670802892,0.00450091000344595,0.00270029118016031,0.000348906734798367,0.0817323070685675,0.19114890919223,NA,NA,NA,NA,0.303594816648204,0.0212150542470526,0.00219645349677908,0.00124321893165375,0.000127405270557738
"729",-0.566030371835212,0.00260890151498763,0.00020826418113113,2.75365933242825e-05,1.66044947397761e-05,2.19523110048255e-06,0.445052809745462,0.112391476552873,0.0705017158146517,NA,NA,NA,0.00155035971314583,8.98984992830528e-05,9.20743052912988e-06,5.20871915145407e-06,5.33455376317178e-07
"730",0.584370250574918,0.00303734622180342,0.000147813573947456,1.3161066215234e-05,7.18923582542006e-06,6.40099910448214e-07,0.0625117492011057,0.125111100818347,NA,NA,NA,NA,0.0038227996362297,0.000221576431856061,2.26934093746913e-05,1.28378338696059e-05,1.31479588780108e-06
"731",-0.201821501764183,0.00398484019029652,0.000302220057295779,3.83397539417252e-05,2.28807090828019e-05,2.9022893340699e-06,0.320515678156597,0.0741678103121315,0.0507269844809312,NA,NA,NA,0.00148876774659467,8.63248284728262e-05,8.84140153757455e-06,5.00165318875449e-06,5.12248498412047e-07
